id,address,categories,city,country,keys,latitude,longitude,name,postalCode,province,twitter,websites
AVwc7mpFkufWRAb50jFL,242 Ofarrell St,"American Restaurant,Cocktail Bar,Brewery,Restaurant,Modern,American Restaurant, Cocktail Bar, and Brewery",San Francisco,US,us/ca/sanfrancisco/242ofarrellst/-759590093,37.786354,-122.40912,Bartlett Hall,94102,CA,bartletthallsf,"http://bartletthall.com/,http://www.bartletthallsf.com/,http://bartletthall.com"
AVwc7oTFkufWRAb50jXV,8125 Michigan Ave,"Brewery,Liquor Stores,Craft Supplies,Breweries,Wineries,Art Supplies",Saint Louis,US,us/mo/saintlouis/8125michiganave/258859687,38.545544,-90.26534,Perennial Artisan Ales,63111,MO,perennialbeer,http://perennialbeer.com
AVwc7p5UByjofQCxjwv4,6611 W Newberry Rd,"American Restaurant,Pizza Place,Brewery,Breweries and brew pubs,Carry-out food,Karaoke,Pizza,Restaurants,Bar and grill restaurants,Dinner theatre restaurants,Pub restaurants,Bars Clubs,Bars Pubs,Pubs,Brew Pubs,American Restaurant, Pizza Place, and Brewery",Gainesville,US,us/fl/gainesville/6611wnewberryrd/554746294,29.6596,-82.4135,BJ's Restaurant and Brewhouse,32605,FL,bjsrestaurants,http://t.co/bl46gcjDLN
AVwc7SqE_7pvs4fz0cWH,20 W Beauregard Ave,"American Restaurant,Brewery, American Restaurant, and Gastropub,Gastropub,Brewery",San Angelo,US,us/tx/sanangelo/20wbeauregardave/-521998716,31.46244547,-100.4376887,Zero One Ale House,76903,TX,zeroonealehouse,http://zeroonealehousesanangelo.com
AVwc7swtByjofQCxjxRr,4350 Seneca St,"Brewers,Brewery",Buffalo,US,us/ny/buffalo/4350senecast/-501341663,42.8324,-78.7422,Rusty Nickel Brewing,14224,NY,rustynickelbrew,http://www.rustynickelbrewing.com
AVwc7UIgByjofQCxjtDK,9350 N Central Expy,"Liquor Store,Breweries,Brewery,Beer & Ale Distributors,Wine Shop,Wine & Distilled Beverages Retail,Liquor Stores,Beer & Ale Retail,Wine Shop, Liquor Store, and Brewery",Dallas,US,us/tx/dallas/9350ncentralexpy/-1152707038,32.875763,-96.769597,Total Wine & More,75231,TX,totalwine,http://www.totalwine.com
AVwc7umMkufWRAb50kWd,100 E 14th St,"American Restaurant,Brewery,Restaurants,Pubs,Bars & Pubs,Breweries,Bar & Grill Restaurants",Kansas City,US,us/mo/kansascity/100e14thst/-1268123268,39.097344,-94.58298,Gordon Biersch Brewery Restaurant,64106,MO,gordon_biersch,http://gordonbiersch.com
AVwc7V7Q_7pvs4fz0c5Y,1805 Laskin Rd,"Brewery,Brewers,Breweries",Virginia Beach,US,us/va/virginiabeach/1805laskinrd/-390288329,36.8494,-76.0283,Wasserhund Brewing Company,23454,VA,wasserhundbrew,http://www.wasserhundbrewing.com
AVwc7voWkufWRAb50keq,4550 S Reservoir Rd,"Restaurant,Brewers,Brewery,Brew Pubs,Beer & Ale,Taverns,Bars,Restaurants",Aurora,US,us/co/aurora/4550sreservoirrd/-1060961138,39.635204,-104.75914,Two22 Brew,80015,CO,two22brew,http://www.two22brew.com
AVwc7weHIN2L1WUfqfBO,930 S E Oak St,"Brewery,Pizza Place Buckman",Portland,US,us/or/portland/930seoakst/-66718653,45.5199111,-122.6564392,Pizza Box,97214,OR,basecampbrewing,http://basecampbrewingco.com
AVwc7wkBByjofQCxjx0s,142 W Commercial St.,Brewery,Winchester,US,us/va/winchester/142wcommercialst/26618133,39.19538,-78.16305,Escutcheon Brewing Co.,22601,VA,escutcheonbrew,http://www.escutcheonbrewing.com
AVwc7Xw9_7pvs4fz0dPV,611 Charlotte St,Brewery,Punta Gorda,US,us/fl/puntagorda/611charlottest/1689784745,26.942034,-82.02922,Fat Point Brewing,33950,FL,fatpointbrewing,http://fatpoint.com
AVwc7YorByjofQCxjt25,4542 30th St,Brewery,San Diego,US,us/ca/sandiego/454230thst/1262678981,32.75998009,-117.1302984,Fall Brewing Co.,92116,CA,fallbrewing,http://fallbrewing.com
AVwc7yZBkufWRAb50k22,39603 Traditions Dr,"Karaoke,Restaurants,Czechoslovakian restaurants,Pub restaurants,American Restaurant,Brewery,Restaurant,Pubs,Bars & Pubs,Breweries,Bar & Grill Restaurants",Northville,US,us/mi/northville/39603traditionsdr/1241605439,42.423885,-83.43549,Granite City Food & Brewery,48168,MI,gcfb,http://www.gcfb.com
AVwc7-zAByjofQCxj0NV,2117 NE Oregon St,"Brewery,Bars & Clubs,Food & Drink,Nightlife,Breweries,Brewery Kerns",Portland,US,us/or/portland/2117neoregonst/-147402525,45.52894,-122.64396,Culmination Brewing,97232,OR,culminationbrew,http://culminationbrewing.com
AVwc8Bz__7pvs4fz0kAr,114 E Main St,"Brew Pubs,Bars,Beer and Ale,Taverns,Restaurants,Brewery,Pub,American Restaurant",Waunakee,US,us/wi/waunakee/114emainst/1120948851,43.19179,-89.45434,The Lone Girl Brewing Company,53597,WI,lonegirlbrewing,"http://www.thelonegirl.com,http://www.lonegirlbrewerywaunakeewi.com"
AVwc8CIxIN2L1WUfqiEg,820 County Road 42 W,"Wine Shop,Liquor Store,Smoke Shop,Liquor Stores,Wine,Beer and Ale,Breweries,Brewery,Beer & Ale Distributors,Wine & Distilled Beverages Retail,Beer & Ale Retail",Burnsville,US,us/mn/burnsville/820countyroad42w/-1152707038,44.74665,-93.28977,Total Wine & More,55337,MN,totalwine,"http://www.totalwine.com/store-info/minnesota-burnsville/1603?cid=referral:YEXT::SERP_website_link:1603_burnsville_store_page:,http://www.totalwine.com"
AVwc8CwXkufWRAb50nqJ,440 E Mccullough Drive 100,"wine shop,Wine Shop, Liquor Store, and Brewery,Gift Shop,Breweries,Brewery,Beer & Ale Distributors,Wine & Distilled Beverages Retail,Liquor Stores,Beer & Ale Retail",Charlotte,US,us/nc/charlotte/440emcculloughdrive100/-1152707038,35.302614,-80.748495,Total Wine & More,28262,NC,totalwine,http://www.totalwine.com
AVwc8hwXByjofQCxj6Be,1801 W Foster Ave,"Breweries,Brewery",Chicago,US,us/il/chicago/1801wfosterave/-429038028,41.975968,-87.675137,Empirical Brewery,60640,IL,empiricalbrew,http://empiricalbrewery.com
AVwc8i6t_7pvs4fz0pQl,204 Saint Helens Ave,"Brewery, Pub, and Event Space Downtown Tacoma,Pub,Brewery,Event Space,Brewery, Pub, and Event Space",Tacoma,US,us/wa/tacoma/204sainthelensave/-1320341045,47.26204115,-122.4458349,Harmon Tap Room,98402,WA,harmontaproomwa,http://harmontaproom-hub.com
AVwc8ibnkufWRAb50sk7,249 Ponce de Leon Ave NE,"Brewery,Beer Bar,American Restaurant,restaurant",Atlanta,US,us/ga/atlanta/249poncedeleonavene/-443882197,33.772327,-84.37923,Torched Hop Brewing Company,30308,GA,torched_hop,http://www.torchedhopbrewing.com/
AVwc8JVfkufWRAb50oqy,4543 N Rancho Dr,"Brewery,Restaurant,Casinos,Bars Pubs,Brew Pubs,Restaurants",Las Vegas,US,us/nv/lasvegas/4543nranchodr/-589147882,36.24262,-115.235886,Big Dog's Draft House,89130,NV,bigdogsbrewing,http://bigdogsbrews.com
AVwc8kE1IN2L1WUfqnnc,8761 Vineland Ave,"American Restaurant,Pizza Place,Brewery,American Restaurant, Pizza Place, and Brewery",Orlando,US,us/fl/orlando/8761vinelandave/554746294,28.37549264,-81.50220168,BJ's Restaurant and Brewhouse,32821,FL,bjsrestaurants,http://t.co/bl46gcjDLN
AVwc8Lk-_7pvs4fz0lnt,3663 Las Vegas Blvd S,"Brewery,Brewery and Bar,Bar,nightlife,Bars & Grills",Las Vegas,US,us/nv/lasvegas/3663lasvegasblvds/-1339592707,36.1088524,-115.1696777,Sin City Brewing Co.,89109,NV,sincitybeer,"http://sincitybeer.com,http://www.sincitybeer.com/"
AVwc8QXOByjofQCxj3IP,531 Silverthorne Ln,"Breweries and brew pubs,Restaurants,American restaurants,Pub restaurants,Restaurant",Silverthorne,US,us/co/silverthorne/531silverthorneln/-1910824432,39.629753,-106.06746,The Bakers' Brewery LLC,80497,CO,bakersbrewpub,http://thebakersbrewery.com
AVwc8uyy_7pvs4fz0rP_,1411 NW Flanders St,"Brewery,Pub,Brewers,Restaurant",Portland,US,us/or/portland/1411nwflandersst/906631547,45.5259,-122.6856,10 Barrel Brewing,97209,OR,10barrelbrewing,http://10barrel.com
AVwc8zWdkufWRAb50vP7,501 W Sixth St,Brewery,Lexington,US,us/ky/lexington/501wsixthst/-1870363868,38.0594455,-84.49198723,West Sixth Brewing Company,40508,KY,westsixth,http://westsixth.com
AVwc9_NYIN2L1WUfq2JP,8938 Krum Ave,"Brewers,Brewery,Breweries,Food & Drink,Bars,Brew Pubs,Restaurants,Beer & Ale,Bar & Grills,Taverns",Galesburg,US,us/mi/galesburg/8938krumave/-22046886,42.2843,-85.4539,Bell's Brewery Inc,49053,MI,bellsbrewery,http://www.bellsbeer.com
AVwc96LH_7pvs4fz02-C,18545 N Allied Way,"Brewery,American Restaurant,American Restaurant and Brewery",Phoenix,US,us/az/phoenix/18545nalliedway/-1268123268,33.65442339,-111.9290972,Gordon Biersch Brewery Restaurant,85054,AZ,gordon_biersch,http://gordonbiersch.com
AVwc9ADYByjofQCxj-1h,64 Hobbs St,"Business Consultants,Brewers,Wineries,Tourist Attractions,Brewery",Conway,US,us/nh/conway/64hobbsst/-2076361060,43.9752,-71.1296,Tuckerman Brewing Co,3818,NH,tuckermanbrews,"http://www.tuckermanbrewing.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJK4huWG_sIu4NNmnSCUNMEksTnjLA8p5Uqu9qp6xknIF681N4ZTSZggeR0OoNSQhMRcZb3UOPapGilCcM2YeUvwVxIpZZ8abL7EsHhr8pN2nHGG0ji4M-CR3K-NFFU7keS-LPctbL3QJtf_oTty8Z_f7JysYnnHTqrxF349ZX92JgOulZLA6HW6m2caUsiNVYs-bdFhaaFxLMA9W_pNIu9n7leHoWocDXJBlMI8UkAtPCyJbWQUSH_VjxPjIEfiP8iz_ZyEJGeTvCDH-Bey6S_wwEnHELKtKqo3KyRWbnH1NmLjz3XuYlElvUWQ22i1WuNIQlvCgHTVAqkjc6ozcYcWvoyX8rhgxEvdWUneCv5_Y&placement=listing_profile&cs_user=unknown&cs_session=060c87a99bdf6bfdf1683e5df91c56720620a9df"
AVwc9FYTByjofQCxj_qV,1241 Linda Vista Dr.,"Attraction,Bars,Clubs and Nightlife,Brewery,Distillery,Brewery and Distillery",San Marcos,US,us/ca/sanmarcos/1241lindavistadr/-7643888,33.137132,-117.193487,Dos Desperados Brewery,92078,CA,dosdesperados,"http://www.dosdesperadosbrew.com/,http://www.dosdesperadosbrew.com"
AVwc9i0dIN2L1WUfqxqb,1041 Broadway,"Bars Clubs,Bars Pubs,Pubs,Taverns,Restaurants,Brew Pubs,Restaurant,Pub,Brewery,American Restaurant,Pub, Brewery, and American Restaurant",Columbus,US,us/ga/columbus/1041broadway/229521182,32.4664,-84.9935,Cannon Brew Pub,31901,GA,cannonbrewpub,http://thecannonbrewpub.com
AVwc9J7VIN2L1WUfqtkA,426 Baxter Ave,"Restaurant,Brewery",Louisville,US,us/ky/louisville/426baxterave/141692202,38.24821076,-85.73074981,The Brewery,40204,KY,thebrewery,http://www.brewerylouisville.com
AVwc9JIxByjofQCxkAM8,4765 NE Fremont St,"Brewery,Distillery,Restaurants,Bars Clubs,Bars Pubs,Brew Pubs,Neighborhood Bars,Bars,American Restaurants,Beer & Ale,Family Style Restaurants,Taverns",Portland,US,us/or/portland/4765nefremontst/-97169133,45.5485,-122.6136,Alameda Brewhouse,97213,OR,alamedabrewing,http://www.alamedabrewing.com
AVwc9JuKkufWRAb50yao,6123 Lower York Rd,"Winery,Wine Bar,Wineries,Vineyards,Brewers,Wine & Distilled Beverages Retail",New Hope,US,us/pa/newhope/6123loweryorkrd/1704532460,40.350922,-75.012533,New Hope Winery,18938,PA,newhopewinery,http://www.newhopewinery.com
AVwc9k4T_7pvs4fz0zkI,1 York St,"Brewery,Brew Pubs,Restaurants,Beer & Ale,Liquor Stores",York,US,us/me/york/1yorkst/-1639381295,43.15059686,-70.66592932,Some Brewing Company,3909,ME,somebrewing,http://www.somebrewingco.com
AVwc9LOVIN2L1WUfqtzm,2101 N Ursula St,Brewery,Aurora,US,us/co/aurora/2101nursulast/-387088586,39.74794063,-104.8372883,Ursula Brewery,80045,CO,ursulabrewery,"http://codabrewing.com,http://ursulabrewery.com"
AVwc9mRIIN2L1WUfqyRc,1265 Boston Ave,"Brewers,Wineries,Beer Homebrewing Equipment & Supplies,Breweries,Beer & Ale,Liquor Stores",Longmont,US,us/co/longmont/1265bostonave/-397363734,40.1586,-105.1155,Left Hand Brewing Co,80501,CO,lefthandbrewing,http://www.lefthandbrewing.com
AVwc9OII_7pvs4fz0vyh,812 Hamilton St,"Brewery,Bar,Restaurant,Brewery, Bar, and Restaurant",Allentown,US,us/pa/allentown/812hamiltonst/56035519,40.6013926,-75.47421813,Fegley's Allentown Brew Works,18101,PA,thebrewworks,http://thebrewworks.com
AVwc-9qKByjofQCxkSmj,62 S Erie Ave,Brewery,Montauk,US,us/ny/montauk/62serieave/1288088940,41.03671015,-71.94402705,Montauk Brewing Company,11954,NY,montauk_brewing,http://www.montaukbrewingco.com
AVwc9QVXkufWRAb50zfF,114 E Washington St,"Restaurants,Bars Clubs,Brew Pubs,Brewery,Bar,Gastropub,Bars & Clubs,Restaurant,Brewery, Bar, and Gastropub Downtown Ann Arbor,Brewery, Bar, and Gastropub,Nightlife",Ann Arbor,US,us/mi/annarbor/114ewashingtonst/32377297,42.28045,-83.74769,Arbor Brewing Company,48104-1905,MI,arborbrew,http://arborbrewing.com
AVwc9RQ3kufWRAb50zp2,2601 E 2nd Ave,"Brewery,Bar",Tampa,US,us/fl/tampa/2601e2ndave/-561311226,27.95607195,-82.43028689,Coppertail Brewing Company,33605,FL,coppertail,http://coppertailbrewing.com
AVwc9yo1_7pvs4fz01np,504 N Broadway Ave,"Brew Pubs,Beer and Ale,Liquor Stores,Restaurants,Brewers,Wineries,Beer & Ale",Bozeman,US,us/mt/bozeman/504nbroadwayave/398968703,45.684788,-111.024,Bozeman Brewing Company,59715,MT,bozemanbrewing,"http://bozemanbrewing.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJK4huWG_sIu4NNmnSCUNMEksTnjLA8p5UCbJWBPwsTSO1UN5S00xLu4u1YSC9Fl2VmkiVsfNP0soShvJtcGJ03H0JACrKrzz7MDGMBZ8zlKhjFcgOXXm6eoyR7852jE5FkyEg7nmiKqUngpadnnQI13KAjz6CbXQx_VlW5SqZm2UKttfu94dmAITg0Iytp10qPKTHBiul4heVATXDQpN1XxV5zMI6nGHSNBo5W8h0h-FCUicJhB6KpJagPXtEddZPwDAx0QGp5TeZl37CNfrAkNnJPEJOhYcPfIk62kx22WCeyt2T1LDqJZ0YB50NUK7K4npt5sjerTk0rcw1JARxp5wjTgWGTR2MvPE6NsDJdgM&placement=listing_profile&cs_user=unknown&cs_session=5e5d469a9bcfb506c186974799eff474b0fd0f31"
AVwc-b6jIN2L1WUfq6bS,1802 Telegraph Ave,"Brewery,Bar,Beer Garden,Breweries and brew pubs,Restaurants,Brewers,Brewery, Bar, and Beer Garden",Oakland,US,us/ca/oakland/1802telegraphave/1162767827,37.80769756,-122.2697725,Diving Dog Brewhouse,94612,CA,divingdogbrew,http://divingdogbrew.com
AVwce_nR_7pvs4fzvjtL,5859 Lone Tree Way,"Liquor Stores,Food Stores,Breweries,Wine Stores,Beer & Ale,Wine,Liquor Store, Wine Shop, and Speakeasy",Antioch,US,us/ca/antioch/5859lonetreeway/93630837,37.96173,-121.73561,Bevmo,94531,CA,bevmo,"http://www.bevmo.com,http://bevmo.com"
AVwce5FskufWRAb5vnQ5,206 W Pratt St,"Brewery,Pub,Gastropub,Restaurants,Taverns,Bars Clubs,Bars Pubs,Brew Pubs,Restaurant",Baltimore,US,us/md/baltimore/206wprattst/-1502601752,39.2866,-76.618154,Pratt Street Ale House,21201,MD,PrattStAleHouse,http://www.prattstreetalehouse.com
AVwce5lBkufWRAb5vnXw,270 Lorton Ave,"Restaurants,Bars & Clubs,Bars & Pubs,Brewers,Bars Clubs,Bars Pubs,Wineries,Taverns",Burlingame,US,us/ca/burlingame/270lortonave/469683419,37.579006,-122.345822,Nectar Wine Lounge (reported Closed),94010,CA,sfsoupco,http://sfsoupco.com
AVwce5Z5ByjofQCxeuWB,1201 1st Ave S,"Brewery,Beer Garden,Distillery,Beer Garden and Brewery,Brewery, Beer Garden, and Distillery",Seattle,US,us/wa/seattle/12011staves/342913814,47.59157826,-122.3343515,Pyramid Alehouse,98134,WA,pyramidsea,http://pyramidbrew.com/alehouses/seattle
AVwce705IN2L1WUflbz2,1520 Harvey Rd,"Restaurants,Bars Clubs,Bars Pubs,Pubs,Brew Pubs,American Restaurant,Pizza Place,Brewery,Breweries and brew pubs,Carry-out food,Pizza,Bar and grill restaurants,Pub restaurants,Restaurant,American Restaurant, Pizza Place, and Brewery Wolf Pen Creek District,American Restaurant, Pizza Place, and Brewery",College Station,US,us/tx/collegestation/1520harveyrd/554746294,30.6278,-96.3043,BJ'S Restaurant & Brewhouse,77840,TX,bjsrestaurants,http://t.co/bl46gcjDLN
AVwce8pdkufWRAb5voAH,1505 Hawthorne Blvd,"Liquor Stores,Wine,Beer and Ale,Wine Shop,Liquor Store,Smoke Shop,Breweries,Brewery,Beer & Ale Distributors,Wine & Distilled Beverages Retail,Beer & Ale Retail",Redondo Beach,US,us/ca/redondobeach/1505hawthorneblvd/-1152707038,33.86776,-118.35284,Total Wine More,90278,CA,totalwine,"http://www.totalwine.com/store-info/california-redondo-beach/1106?cid=referral:YEXT::SERP_website_link:1106_redondo_beach_store_page:,http://www.totalwine.com"
AVwcevfcByjofQCxesvG,3060 Howard Ave,"Brewery,American Restaurant,Brewery and American Restaurant,Breweries",Myrtle Beach,US,us/sc/myrtlebeach/3060howardave/-322444853,33.6686265,-78.93937318,Gordon Biersch,29577,SC,gbmbsc,http://gordonbiersch.com
AVwc-EVhByjofQCxkJo5,50 SW Division St,"Beer and Ale,Restaurant,Brewery",Bend,US,us/or/bend/50swdivisionst/1727778787,44.05054,-121.30782,Crux Fermentation Project,97702,OR,cruxbrew,http://www.cruxfermentation.com
AVwcew7mByjofQCxes8T,2224 E Williams Field Rd,"Liquor Stores,Wine,Beer and Ale,Wine Shop, Liquor Store, and Brewery,Liquor Store,Brewery,Breweries,Wine Shop,Beer & Ale Distributors,Wine & Distilled Beverages Retail,Beer & Ale Retail",Gilbert,US,us/az/gilbert/2224ewilliamsfieldrd/-1152707038,33.30696,-111.74324,Total Wine More,85295,AZ,totalwine,"http://www.totalwine.com/store-info/arizona-gilbert/1005?cid=referral:YEXT::SERP_website_link:1005_gilbert_store_page:,http://totalwine.com,http://www.totalwine.com"
AVwcex-oByjofQCxetHL,1515 Bethlehem Pike,"Liquor Store,Miscellaneous Shop,Brewery,Liquor Store, Miscellaneous Shop, and Brewery",Hatfield,US,us/pa/hatfield/1515bethlehempike/-438839320,40.29092518,-75.26610413,PA Wine & Spirits,19440,PA,pawinespirits,http://finewineandgoodspirits.com
AVwcezM2IN2L1WUflaT7,7424 SW Beaverton Hillsdale Hwy,"Brewery,Beer Garden,American Restaurant,Brewery, Beer Garden, and American Restaurant,Restaurant",Portland,US,us/or/portland/7424swbeavertonhillsdalehwy/-965267237,45.48562,-122.75399,Raccoon Lodge & Brew Pub,97225-2149,OR,cascadebrewing,http://raclodge.com
AVwcf1_GByjofQCxe5GK,1284 Mcd Dr,"Food & Drink,Brewery,Breweries",Dover,US,us/de/dover/1284mcddr/-1363814009,39.154007,-75.48836,Fordham Brewing Co.,19901,DE,fordhambrewing,http://fordhambrewing.com
AVwcf4lrIN2L1WUflmmX,14300 NE 145th St,"Brewery,Factory,bar drinks",Woodinville,US,us/wa/woodinville/14300ne145thst/-707359370,47.7329,-122.1499,Redhook Brewery,98072,WA,redhook_brewery,"http://redhook.com,http://www.redhook.com/"
AVwcf4V0kufWRAb5vzYT,10403 156th St E,"Restaurants,American Restaurant, Brewery, and Bar,American Restaurant,Brewery,Bar",Puyallup,US,us/wa/puyallup/10403156thste/-144516369,47.115047,-122.290318,Ram Restaurant & Brewery,98374,WA,theram,http://theram.com
AVwcf5khkufWRAb5vzma,700 N Johnson Ave,"retail,Beer Homebrewing Equipment & Supplies,Winemaking Equipment & Supplies,Brewer Equipment Supplies & Services,Bars And Lounges",El Cajon,US,us/ca/elcajon/700njohnsonave/-1469030508,32.804488,-116.971242,All About Brewing,92020,CA,casualmalexl,http://www.allaboutbrewing.com
AVwcf8C5kufWRAb5v0EK,4707 E Shea Blvd,"Grocery Stores,Supermarkets and Super Stores,Pharmacies,Gas Stations,Grocery Store,Supermarket,Cheese Shops,Grocery Stores & Supermarkets,Breweries,Beer & Ale Distributors,Beer & Ale Retail,Supermarket and Grocery Store",Phoenix,US,us/az/phoenix/4707esheablvd/-1529150043,33.58129,-111.97913,Fry's Marketplace,85028,AZ,frysfoodstores,https://www.frysfood.com/onlineshopping?cid=loc_66000612_other
AVwcfB8yByjofQCxewB1,705 E New Haven Ave,"Pub,Bar,American Restaurant,Breweries and brew pubs,Restaurants,American restaurants,Bar and grill restaurants,Dinner theatre restaurants,Bars Pubs,Bars Clubs,Taverns,Pub, Bar, and American Restaurant",Melbourne,US,us/fl/melbourne/705enewhavenave/1860246145,28.0784,-80.6091,Mainstreet Pub,32901,FL,mainstreetpub,http://www.mainstreetpub.cc
AVwcfBD3IN2L1WUflc0V,910 Montreal Cir,"Brewery,Brewers,Wineries,Beer Homebrewing Equipment and Supplies,Beer and Ale,Food & Drink,Brewery West Seventh,Breweries",Saint Paul,US,us/mn/saintpaul/910montrealcir/732936778,44.9143,-93.1404,Summit Brewing Company,55102,MN,summitbeer,"http://www.summitbrewing.com,http://summitbrewing.com"
AVwcfE5fkufWRAb5vpz1,107 E Parrish St,"Burger Joint,Brewery",Durham,US,us/nc/durham/107eparrishst/-1003755817,35.99553937,-78.89989499,Bull City Burger and Brewery,27701,NC,bullcityburger,http://www.bullcityburgerandbrewery.com
AVwcfeJSIN2L1WUfliQ2,850 N Congress Ave,"Liquor Stores,Wine,Beer and Ale,Wine Shop, Liquor Store, and Brewery,Wine Shop, Liquor Store, and Beer Store,Breweries,Beer & Ale Distributors,Wine & Distilled Beverages Retail,Beer & Ale Retail",Boynton Beach,US,us/fl/boyntonbeach/850ncongressave/-1152707038,26.53532,-80.09047,Total Wine More,33426,FL,totalwine,"http://www.totalwine.com/store-info/florida-boynton-beach/906?cid=referral:YEXT::SERP_website_link:906_boynton_beach_store_page:,http://totalwine.com"
AVwcfhU7ByjofQCxe1sz,638 W 4th St,"Brewery,Beer Garden,Restaurant",Winston Salem,US,us/nc/winstonsalem/638w4thst/1496787068,36.09752626,-80.25093734,Foothills Brewing,27101,NC,foothillsbeer,http://www.foothillsbrewing.com
AVwcfiLpIN2L1WUfli5n,1500 E Village Way,"Restaurant,American,Pizza,Brewery,Sports Bar,Pizza Place,Bars,American Restaurants,Restaurants,Sports Bar and Pizza Place",Orange,US,us/ca/orange/1500evillageway/-1822852207,33.827366,-117.8378,Oggi's Pizza & Brewing Co,92865,CA,oggis,"http://www.oggis.com,http://oggis.com"
AVwcfK12IN2L1WUflemI,235 Grandville Ave SW,"Brewery,Brewers,Restaurant",Grand Rapids,US,us/mi/grandrapids/235grandvilleavesw/1345319036,42.958393,-85.673706,Founders Brewing Co.,49503,MI,foundersbrewing,http://foundersbrewing.com
AVwcfq9sIN2L1WUflkWC,1960 Dry Creek Rd,"Winery,Wine Bar,Wineries,Vineyards,Brewers,Winery and Wine Bar,Wine & Distilled Beverages Retail",Healdsburg,US,us/ca/healdsburg/1960drycreekrd/-441020024,38.63925652,-122.9010508,Wilson Winery,95448,CA,wilson_winery,http://www.wilsonwinery.com
AVwcfQIokufWRAb5vr1t,1200 Clinton St,"Distillery,Cocktail Bar,Brewery,Distillery and Cocktail Bar,communications & public relations consultants",Nashville,US,us/tn/nashville/1200clintonst/691171224,36.16501,-86.79527,Corsair Artisan Distillery & Taproom,37203,TN,corsairartisan,http://www.corsairdistillery.com
AVwcfRn7IN2L1WUflf4y,200 E Grayson St,"Breweries,Food & Drink,3 days in San Antonio,Plaza,Brewery,Event Space,Brewery, Event Space, and Plaza Tobin Hill",San Antonio,US,us/tx/sanantonio/200egraysonst/-1917770204,29.443813,-98.47995,Pearl Brewery,78215,TX,pearlbrewery,http://atpearl.com
AVwcftmIkufWRAb5vxah,721 Grand Ave,"Brewery,Bar,American Restaurant,Brewers,Bars,American Restaurants,Brew Pubs,Restaurants,Beer & Ale,Bar & Grills,Taverns",San Diego,US,us/ca/sandiego/721grandave/1210700864,32.79425,-117.25526,Pacific Beach AleHouse,92109,CA,pb_alehouse,http://www.pbalehouse.com
AVwcfV3NIN2L1WUflgtm,2667 Kirkwood Hwy,"Brewery,Pizza Place,Brewery and Pizza Place,Pizza,Bar & Grills,Italian Restaurants,Take Out Restaurants,Caterers,Restaurants",Newark,US,us/de/newark/2667kirkwoodhwy/1630331275,39.707405,-75.6842,Argilla Brewing Company,19711,DE,argillabrew,http://www.argillabrewing.com
AVwcfXgjkufWRAb5vtWE,5510 E Broadway Blvd,"American Restaurant,Pizza Place,Brewery,Breweries and brew pubs,Carry-out food,Karaoke,Pizza,Restaurants,American restaurants,Bar and grill restaurants,Pub restaurants,Bars Clubs,Bars Pubs,Pubs,Brew Pubs,American Restaurant, Pizza Place, and Brewery,Restaurant",Tucson,US,us/az/tucson/5510ebroadwayblvd/554746294,32.2214,-110.8746,BJ's Restaurant and Brewhouse,85711,AZ,bjsrestaurants,http://t.co/bl46gcjDLN
AVwcfXpqkufWRAb5vtX0,247 W Elkhorn Ave,"New American Restaurant,American Restaurant,Brewery",Estes Park,US,us/co/estespark/247welkhornave/2012839164,40.37633418,-105.5259991,Wapiti Colorado Pub,80517,CO,wapitipub,http://www.thewapitipub.com
AVwcfy5mByjofQCxe4h_,361 Pomeroy Ave,"Restaurant,Brewery and Bar,Brewery,Bar",Pismo Beach,US,us/ca/pismobeach/361pomeroyave/-1336240999,35.14149,-120.640594,Pismo Brewing Company,93449,CA,pismobrew,http://pismobrew.com
